ISO3,Date,Tests_diff,Tests
MEX,2020-03-05,226,11716
MEX,2020-03-06,172,11888
MEX,2020-03-07,78,11966
MEX,2020-03-08,113,12079
MEX,2020-03-09,241,12320
MEX,2020-03-10,255,12575
MEX,2020-03-11,318,12893
MEX,2020-03-12,383,13276
MEX,2020-03-13,439,13715
MEX,2020-03-14,222,13937
MEX,2020-03-15,245,14182
MEX,2020-03-16,366,14548
MEX,2020-03-17,720,15268
MEX,2020-03-18,786,16054
MEX,2020-03-19,841,16895
MEX,2020-03-20,758,17653
MEX,2020-03-21,495,18148
MEX,2020-03-22,416,18564
MEX,2020-03-23,1085,19649
MEX,2020-03-24,1373,21022
MEX,2020-03-25,1425,22447
MEX,2020-03-26,1385,23832
MEX,2020-03-27,1604,25436
MEX,2020-03-28,799,26235
MEX,2020-03-29,774,27009
MEX,2020-03-30,1679,28688
MEX,2020-03-31,1516,30204
MEX,2020-04-01,1634,31838
MEX,2020-04-02,1723,33561
MEX,2020-04-03,1777,35338
MEX,2020-04-04,1109,36447
MEX,2020-04-05,848,37295
MEX,2020-04-06,2085,39380
MEX,2020-04-07,2032,41412
MEX,2020-04-08,2240,43652
MEX,2020-04-09,1716,45368
MEX,2020-04-10,1983,47351
MEX,2020-04-11,1439,48790
MEX,2020-04-12,1232,50022
MEX,2020-04-13,2868,52890
MEX,2020-04-14,2955,55845
MEX,2020-04-15,2880,58725
MEX,2020-04-16,2771,61496
MEX,2020-04-17,3120,64616
MEX,2020-04-18,1707,66323
MEX,2020-04-19,1590,67913
MEX,2020-04-20,3719,71632
MEX,2020-04-21,3422,75054
MEX,2020-04-22,3331,78385
MEX,2020-04-23,3651,82036
MEX,2020-04-24,4091,86127
MEX,2020-04-25,2345,88472
MEX,2020-04-26,2054,90526
MEX,2020-04-27,4457,94983
MEX,2020-04-28,4553,99536
MEX,2020-04-29,4866,104402
MEX,2020-04-30,5202,109604
MEX,2020-05-01,3264,112868
MEX,2020-05-02,2954,115822
MEX,2020-05-03,2890,118712
MEX,2020-05-04,6037,124749
MEX,2020-05-05,5222,129971
MEX,2020-05-06,5799,135770
MEX,2020-05-07,5947,141717
MEX,2020-05-08,6277,147994
MEX,2020-05-09,3609,151603
MEX,2020-05-10,2896,154499
MEX,2020-05-11,7022,161521
MEX,2020-05-12,7171,168692
MEX,2020-05-13,7052,175744
MEX,2020-05-14,7362,183106
MEX,2020-05-15,7965,191071
MEX,2020-05-16,4303,195374
MEX,2020-05-17,2983,198357
MEX,2020-05-18,8658,207015
MEX,2020-05-19,7847,214862
MEX,2020-05-20,8466,223328
MEX,2020-05-21,8393,231721
MEX,2020-05-22,8715,240436
MEX,2020-05-23,4581,245017
MEX,2020-05-24,3721,248738
MEX,2020-05-25,9655,258393
MEX,2020-05-26,9199,267592
MEX,2020-05-27,9490,277082
MEX,2020-05-28,9027,286109
MEX,2020-05-29,9377,295486
MEX,2020-05-30,5388,300874
MEX,2020-05-31,3940,304814
MEX,2020-06-01,10677,315491
MEX,2020-06-02,9944,325435
MEX,2020-06-03,10439,335874
MEX,2020-06-04,10281,346155
MEX,2020-06-05,10747,356902
MEX,2020-06-06,5752,362654
MEX,2020-06-07,4282,366936
MEX,2020-06-08,11925,378861
MEX,2020-06-09,11838,390699
MEX,2020-06-10,11844,402543
MEX,2020-06-11,11444,413987
MEX,2020-06-12,11965,425952
MEX,2020-06-13,5838,431790
MEX,2020-06-14,4694,436484
MEX,2020-06-15,13353,449837
MEX,2020-06-16,12815,462652
MEX,2020-06-17,12233,474885
MEX,2020-06-18,12015,486900
MEX,2020-06-19,11988,498888
MEX,2020-06-20,6482,505370
MEX,2020-06-21,4251,509621
MEX,2020-06-22,12686,522307
MEX,2020-06-23,12940,535247
MEX,2020-06-24,12311,547558
MEX,2020-06-25,12714,560272
MEX,2020-06-26,13185,573457
MEX,2020-06-27,6856,580313
MEX,2020-06-28,5188,585501
MEX,2020-06-29,14786,600287
MEX,2020-06-30,14096,614383
MEX,2020-07-01,14893,629276
MEX,2020-07-02,13668,642944
MEX,2020-07-03,14095,657039
MEX,2020-07-04,6585,663624
MEX,2020-07-05,5301,668925
MEX,2020-07-06,15400,684325
MEX,2020-07-07,15323,699648
MEX,2020-07-08,14703,714351
MEX,2020-07-09,13956,728307
MEX,2020-07-10,14142,742449
MEX,2020-07-11,6971,749420
MEX,2020-07-12,5366,754786
MEX,2020-07-13,16560,771346
MEX,2020-07-14,15829,787175
MEX,2020-07-15,16950,804125
MEX,2020-07-16,16205,820330
MEX,2020-07-17,16303,836633
MEX,2020-07-18,8085,844718
MEX,2020-07-19,5535,850253
MEX,2020-07-20,17371,867624
MEX,2020-07-21,16558,884182
MEX,2020-07-22,16391,900573
MEX,2020-07-23,15795,916368
MEX,2020-07-24,15685,932053
MEX,2020-07-25,7486,939539
MEX,2020-07-26,5224,944763
MEX,2020-07-27,16127,960890
MEX,2020-07-28,16166,977056
MEX,2020-07-29,15294,992350
MEX,2020-07-30,15261,1007611
MEX,2020-07-31,14294,1021905
MEX,2020-08-01,7363,1029268
MEX,2020-08-02,4545,1033813
MEX,2020-08-03,14889,1048702
MEX,2020-08-04,15363,1064065
MEX,2020-08-05,14994,1079059
MEX,2020-08-06,14283,1093342
MEX,2020-08-07,14382,1107724
MEX,2020-08-08,6953,1114677
MEX,2020-08-09,4372,1119049
MEX,2020-08-10,15296,1134345
MEX,2020-08-11,15008,1149353
MEX,2020-08-12,14439,1163792
MEX,2020-08-13,14432,1178224
MEX,2020-08-14,14149,1192373
MEX,2020-08-15,6619,1198992
MEX,2020-08-16,4336,1203328
MEX,2020-08-17,14733,1218061
MEX,2020-08-18,15046,1233107
MEX,2020-08-19,14375,1247482
MEX,2020-08-20,13182,1260664
MEX,2020-08-21,14357,1275021
MEX,2020-08-22,6671,1281692
MEX,2020-08-23,4294,1285986
MEX,2020-08-24,14964,1300950
MEX,2020-08-25,14999,1315949
MEX,2020-08-26,16610,1332559
MEX,2020-08-27,15980,1348539
MEX,2020-08-28,15727,1364266
MEX,2020-08-29,7606,1371872
MEX,2020-08-30,4400,1376272
MEX,2020-08-31,15469,1391741
MEX,2020-09-01,16450,1408191
MEX,2020-09-02,16371,1424562
MEX,2020-09-03,15726,1440288
MEX,2020-09-04,15441,1455729
MEX,2020-09-05,6742,1462471
MEX,2020-09-06,4150,1466621
MEX,2020-09-07,15214,1481835
MEX,2020-09-08,16025,1497860
MEX,2020-09-09,15420,1513280
MEX,2020-09-10,15081,1528361
MEX,2020-09-11,14394,1542755
MEX,2020-09-12,6432,1549187
MEX,2020-09-13,3956,1553143
MEX,2020-09-14,15102,1568245
MEX,2020-09-15,11376,1579621
MEX,2020-09-16,4622,1584243
MEX,2020-09-17,15400,1599643
MEX,2020-09-18,14666,1614309
MEX,2020-09-19,6330,1620639
MEX,2020-09-20,3880,1624519
MEX,2020-09-21,14800,1639319
MEX,2020-09-22,15369,1654688
MEX,2020-09-23,14730,1669418
MEX,2020-09-24,13874,1683292
MEX,2020-09-25,13993,1697285
MEX,2020-09-26,6264,1703549
MEX,2020-09-27,3836,1707385
MEX,2020-09-28,15277,1722662
MEX,2020-09-29,15301,1737963
MEX,2020-09-30,14550,1752513
MEX,2020-10-01,13737,1766250
MEX,2020-10-02,13417,1779667
MEX,2020-10-03,5794,1785461
MEX,2020-10-04,3728,1789189
MEX,2020-10-05,13650,1802839
MEX,2020-10-06,14785,1817624
MEX,2020-10-07,14468,1832092
MEX,2020-10-08,13765,1845857
MEX,2020-10-09,13598,1859455
MEX,2020-10-10,6224,1865679
MEX,2020-10-11,4306,1869985
MEX,2020-10-12,15373,1885358
MEX,2020-10-13,16773,1902131
MEX,2020-10-14,15590,1917721
MEX,2020-10-15,14741,1932462
MEX,2020-10-16,15742,1948204
MEX,2020-10-17,6987,1955191
MEX,2020-10-18,4659,1959850
MEX,2020-10-19,18713,1978563
MEX,2020-10-20,19389,1997952
MEX,2020-10-21,18587,2016539
MEX,2020-10-22,18512,2035051
MEX,2020-10-23,18058,2053109
MEX,2020-10-24,7515,2060624
MEX,2020-10-25,4983,2065607
MEX,2020-10-26,20204,2085811
MEX,2020-10-27,20245,2106056
MEX,2020-10-28,19266,2125322
MEX,2020-10-29,18383,2143705
MEX,2020-10-30,16014,2159719
MEX,2020-10-31,6634,2166353
MEX,2020-11-01,4154,2170507
MEX,2020-11-02,10151,2180658
MEX,2020-11-03,18892,2199550
MEX,2020-11-04,18244,2217794
MEX,2020-11-05,18160,2235954
MEX,2020-11-06,16708,2252662
MEX,2020-11-07,7079,2259741
MEX,2020-11-08,4686,2264427
MEX,2020-11-09,20063,2284490
MEX,2020-11-10,19687,2304177
MEX,2020-11-11,18881,2323058
MEX,2020-11-12,18310,2341368
MEX,2020-11-13,17725,2359093
MEX,2020-11-14,7990,2367083
MEX,2020-11-15,4826,2371909
MEX,2020-11-16,5998,2377907
MEX,2020-11-17,21024,2398931
MEX,2020-11-18,19091,2418022
MEX,2020-11-19,17605,2435627
MEX,2020-11-20,19247,2454874
MEX,2020-11-21,9542,2464416
MEX,2020-11-22,5232,2469648
MEX,2020-11-23,22667,2492315
MEX,2020-11-24,24274,2516589
MEX,2020-11-25,23233,2539822
MEX,2020-11-26,23313,2563135
MEX,2020-11-27,23221,2586356
MEX,2020-11-28,11065,2597421
MEX,2020-11-29,5833,2603254
MEX,2020-11-30,26512,2629766
MEX,2020-12-01,28687,2658453
MEX,2020-12-02,29237,2687690
MEX,2020-12-03,29847,2717537
MEX,2020-12-04,29536,2747073
MEX,2020-12-05,15285,2762358
MEX,2020-12-06,5931,2768289
MEX,2020-12-07,32406,2800695
MEX,2020-12-08,31701,2832396
MEX,2020-12-09,32022,2864418
MEX,2020-12-10,33653,2898071
MEX,2020-12-11,32737,2930808
MEX,2020-12-12,15745,2946553
MEX,2020-12-13,6491,2953044
MEX,2020-12-14,34751,2987795
MEX,2020-12-15,33840,3021635
MEX,2020-12-16,33189,3054824
MEX,2020-12-17,32701,3087525
MEX,2020-12-18,33629,3121154
MEX,2020-12-19,17396,3138550
MEX,2020-12-20,6939,3145489
MEX,2020-12-21,37347,3182836
MEX,2020-12-22,35912,3218748
MEX,2020-12-23,34905,3253653
MEX,2020-12-24,26777,3280430
MEX,2020-12-25,4733,3285163
MEX,2020-12-26,12641,3297804
MEX,2020-12-27,7748,3305552
MEX,2020-12-28,40449,3346001
MEX,2020-12-29,40577,3386578
MEX,2020-12-30,38936,3425514
MEX,2020-12-31,30803,3456317
MEX,2021-01-01,5884,3462201
MEX,2021-01-02,14870,3477071
MEX,2021-01-03,9377,3486448
MEX,2021-01-04,42802,3529250
MEX,2021-01-05,43944,3573194
MEX,2021-01-06,43331,3616525
MEX,2021-01-07,45032,3661557
MEX,2021-01-08,43844,3705401
MEX,2021-01-09,22327,3727728
MEX,2021-01-10,10016,3737744
MEX,2021-01-11,48624,3786368
MEX,2021-01-12,46592,3832960
MEX,2021-01-13,45577,3878537
MEX,2021-01-14,46421,3924958
MEX,2021-01-15,44745,3969703
MEX,2021-01-16,23373,3993076
MEX,2021-01-17,9720,4002796
MEX,2021-01-18,48701,4051497
MEX,2021-01-19,48814,4100311
MEX,2021-01-20,46299,4146610
MEX,2021-01-21,45363,4191973
MEX,2021-01-22,46107,4238080
MEX,2021-01-23,23761,4261841
MEX,2021-01-24,9421,4271262
MEX,2021-01-25,47811,4319073
MEX,2021-01-26,47348,4366421
MEX,2021-01-27,46291,4412712
MEX,2021-01-28,43687,4456399
MEX,2021-01-29,40302,4496701
MEX,2021-01-30,20926,4517627
MEX,2021-01-31,7332,4524959
MEX,2021-02-01,11311,4536270
MEX,2021-02-02,40400,4576670
MEX,2021-02-03,37450,4614120
MEX,2021-02-04,36158,4650278
MEX,2021-02-05,35291,4685569
MEX,2021-02-06,16946,4702515
MEX,2021-02-07,6116,4708631
MEX,2021-02-08,36899,4745530
MEX,2021-02-09,33439,4778969
MEX,2021-02-10,31629,4810598
MEX,2021-02-11,29960,4840558
MEX,2021-02-12,30758,4871316
MEX,2021-02-13,13873,4885189
MEX,2021-02-14,5089,4890278
MEX,2021-02-15,29925,4920203
MEX,2021-02-16,27984,4948187
MEX,2021-02-17,26471,4974658
MEX,2021-02-18,26746,5001404
MEX,2021-02-19,26978,5028382
MEX,2021-02-20,11627,5040009
MEX,2021-02-21,5576,5045585
MEX,2021-02-22,31525,5077110
MEX,2021-02-23,29139,5106249
MEX,2021-02-24,27735,5133984
MEX,2021-02-25,27271,5161255
MEX,2021-02-26,28159,5189414
MEX,2021-02-27,11991,5201405
MEX,2021-02-28,5453,5206858
MEX,2021-03-01,30733,5237591
MEX,2021-03-02,27474,5265065
MEX,2021-03-03,26444,5291509
MEX,2021-03-04,24883,5316392
MEX,2021-03-05,25805,5342197
MEX,2021-03-06,10967,5353164
MEX,2021-03-07,5168,5358332
MEX,2021-03-08,26717,5385049
MEX,2021-03-09,24335,5409384
MEX,2021-03-10,23764,5433148
MEX,2021-03-11,23190,5456338
MEX,2021-03-12,23491,5479829
MEX,2021-03-13,10420,5490249
MEX,2021-03-14,4905,5495154
MEX,2021-03-15,6982,5502136
MEX,2021-03-16,26363,5528499
MEX,2021-03-17,23534,5552033
MEX,2021-03-18,22860,5574893
MEX,2021-03-19,22659,5597552
MEX,2021-03-20,9892,5607444
MEX,2021-03-21,5292,5612736
MEX,2021-03-22,24866,5637602
MEX,2021-03-23,23935,5661537
MEX,2021-03-24,22158,5683695
MEX,2021-03-25,22429,5706124
MEX,2021-03-26,21022,5727146
MEX,2021-03-27,10196,5737342
MEX,2021-03-28,5209,5742551
MEX,2021-03-29,23396,5765947
MEX,2021-03-30,22277,5788224
MEX,2021-03-31,20205,5808429
MEX,2021-04-01,8981,5817410
MEX,2021-04-02,6956,5824366
MEX,2021-04-03,5317,5829683
MEX,2021-04-04,4980,5834663
MEX,2021-04-05,24135,5858798
MEX,2021-04-06,22221,5881019
MEX,2021-04-07,22034,5903053
MEX,2021-04-08,22614,5925667
MEX,2021-04-09,21828,5947495
MEX,2021-04-10,10938,5958433
MEX,2021-04-11,5261,5963694
MEX,2021-04-12,25403,5989097
MEX,2021-04-13,23293,6012390
MEX,2021-04-14,21896,6034286
MEX,2021-04-15,21320,6055606
MEX,2021-04-16,20113,6075719
MEX,2021-04-17,8670,6084389
MEX,2021-04-18,4597,6088986
MEX,2021-04-19,22860,6111846
MEX,2021-04-20,21243,6133089
MEX,2021-04-21,21066,6154155
MEX,2021-04-22,19987,6174142
MEX,2021-04-23,19577,6193719
MEX,2021-04-24,9091,6202810
MEX,2021-04-25,4402,6207212
MEX,2021-04-26,21722,6228934
MEX,2021-04-27,19529,6248463
MEX,2021-04-28,19071,6267534
MEX,2021-04-29,17084,6284618
MEX,2021-04-30,15914,6300532
MEX,2021-05-01,4318,6304850
MEX,2021-05-02,3972,6308822
MEX,2021-05-03,18928,6327750
MEX,2021-05-04,18181,6345931
MEX,2021-05-05,15995,6361926
MEX,2021-05-06,17838,6379764
MEX,2021-05-07,16789,6396553
MEX,2021-05-08,7370,6403923
MEX,2021-05-09,3978,6407901
MEX,2021-05-10,9226,6417127
MEX,2021-05-11,18698,6435825
MEX,2021-05-12,16414,6452239
MEX,2021-05-13,15078,6467317
MEX,2021-05-14,15003,6482320
MEX,2021-05-15,6954,6489274
MEX,2021-05-16,4102,6493376
MEX,2021-05-17,16591,6509967
MEX,2021-05-18,16175,6526142
MEX,2021-05-19,15773,6541915
MEX,2021-05-20,14778,6556693
MEX,2021-05-21,14975,6571668
MEX,2021-05-22,6629,6578297
MEX,2021-05-23,3957,6582254
MEX,2021-05-24,16187,6598441
MEX,2021-05-25,14920,6613361
MEX,2021-05-26,13991,6627352
MEX,2021-05-27,13868,6641220
MEX,2021-05-28,14010,6655230
MEX,2021-05-29,5329,6660559
MEX,2021-05-30,3817,6664376
MEX,2021-05-31,15613,6679989
MEX,2021-06-01,14391,6694380
MEX,2021-06-02,13822,6708202
MEX,2021-06-03,13638,6721840
MEX,2021-06-04,13783,6735623
MEX,2021-06-05,5743,6741366
MEX,2021-06-06,3031,6744397
MEX,2021-06-07,16720,6761117
MEX,2021-06-08,16380,6777497
MEX,2021-06-09,15933,6793430
MEX,2021-06-10,15371,6808801
MEX,2021-06-11,15287,6824088
MEX,2021-06-12,6479,6830567
MEX,2021-06-13,4170,6834737
MEX,2021-06-14,17470,6852207
MEX,2021-06-15,16601,6868808
MEX,2021-06-16,16799,6885607
MEX,2021-06-17,16393,6902000
MEX,2021-06-18,16313,6918313
MEX,2021-06-19,6767,6925080
MEX,2021-06-20,4512,6929592
MEX,2021-06-21,18842,6948434
MEX,2021-06-22,18787,6967221
MEX,2021-06-23,18555,6985776
MEX,2021-06-24,16464,7002240
MEX,2021-06-25,12863,7015103
MEX,2021-06-26,4940,7020043
MEX,2021-06-27,1875,7021918
MDA,2021-05-17,0,0
MDA,2021-05-18,0,0
MDA,2021-05-19,0,0
MDA,2021-05-20,0,0
MDA,2021-05-21,6005,6005
MDA,2021-05-22,0,6005
MDA,2021-05-23,0,6005
MDA,2021-05-24,4687,10692
MDA,2021-05-25,0,10692
MDA,2021-05-26,0,10692
MDA,2021-05-27,4575,15267
MDA,2021-05-28,6438,21705
MDA,2021-05-29,0,21705
MDA,2021-05-30,0,21705
MDA,2021-05-31,2593,24298
MDA,2021-06-01,2644,26942
MDA,2021-06-02,5440,32382
MDA,2021-06-03,0,32382
MDA,2021-06-04,0,32382
MDA,2021-06-05,0,32382
MDA,2021-06-06,0,32382
MDA,2021-06-07,0,32382
MDA,2021-06-08,0,32382
MDA,2021-06-09,0,32382
MDA,2021-06-10,0,32382
MDA,2021-06-11,0,32382
MDA,2021-06-12,0,32382
MDA,2021-06-13,0,32382
MDA,2021-06-14,0,32382
MDA,2021-06-15,0,32382
MDA,2021-06-16,0,32382
MDA,2021-06-17,0,32382
MDA,2021-06-18,0,32382
MDA,2021-06-19,0,32382
MDA,2021-06-20,0,32382
MDA,2021-06-21,0,32382
MDA,2021-06-22,0,32382
MDA,2021-06-23,0,32382
MDA,2021-06-24,0,32382
MDA,2021-06-25,0,32382
MDA,2021-06-26,0,32382
MDA,2021-06-27,0,32382
MDA,2021-06-28,0,32382
MDA,2021-06-29,0,32382
MNG,2020-11-11,0,0
MNG,2020-11-12,644,644
MNG,2020-11-13,1030,1674
MNG,2020-11-14,820,2494
MNG,2020-11-15,814,3308
MNG,2020-11-16,1818,5126
MNG,2020-11-17,1762,6888
MNG,2020-11-18,1643,8531
MNG,2020-11-19,1390,9921
MNG,2020-11-20,3625,13546
MNG,2020-11-21,1681,15227
MNG,2020-11-22,1305,16532
MNG,2020-11-23,3011,19543
MNG,2020-11-24,4335,23878
MNG,2020-11-25,3011,26889
MNG,2020-11-26,4176,31065
MNG,2020-11-27,18031,49096
MNG,2020-11-28,11929,61025
MNG,2020-11-29,9513,70538
MNG,2020-11-30,10308,80846
MNG,2020-12-01,12116,92962
MNG,2020-12-02,12015,104977
MNG,2020-12-03,16530,121507
MNG,2020-12-04,19680,141187
MNG,2020-12-05,20240,161427
MNG,2020-12-06,14019,175446
MNG,2020-12-07,23341,198787
MNG,2020-12-08,27488,226275
MNG,2020-12-09,24024,250299
MNG,2020-12-10,21470,271769
MNG,2020-12-11,20633,292402
MNG,2020-12-12,17529,309931
MNG,2020-12-13,14987,324918
MNG,2020-12-14,8574,333492
MNG,2020-12-15,10949,344441
MNG,2020-12-16,12711,357152
MNG,2020-12-17,10559,367711
MNG,2020-12-18,9070,376781
MNG,2020-12-19,11191,387972
MNG,2020-12-20,8416,396388
MNG,2020-12-21,5961,402349
MNG,2020-12-22,12357,414706
MNG,2020-12-23,4134,418840
MNG,2020-12-24,11800,430640
MNG,2020-12-25,8863,439503
MNG,2020-12-26,14227,453730
MNG,2020-12-27,14646,468376
MNG,2020-12-28,8894,477270
MNG,2020-12-29,14035,491305
MNG,2020-12-30,0,491305
MNG,2020-12-31,0,491305
MNG,2021-01-01,17764,509069
MNG,2021-01-02,11152,520221
MNG,2021-01-03,5807,526028
MNG,2021-01-04,13621,539649
MNG,2021-01-05,11581,551230
MNG,2021-01-06,16377,567607
MNG,2021-01-07,12200,579807
MNG,2021-01-08,14225,594032
MNG,2021-01-09,13773,607805
MNG,2021-01-10,22993,630798
MNG,2021-01-11,14216,645014
MNG,2021-01-12,15849,660863
MNG,2021-01-13,16975,677838
MNG,2021-01-14,15899,693737
MNG,2021-01-15,16854,710591
MNG,2021-01-16,18487,729078
MNG,2021-01-17,15342,744420
MNG,2021-01-18,9115,753535
MNG,2021-01-19,17646,771181
MNG,2021-01-20,13318,784499
MNG,2021-01-21,12940,797439
MNG,2021-01-22,0,797439
MNG,2021-01-23,0,797439
MNG,2021-01-24,12848,810287
MNG,2021-01-25,7065,817352
MNG,2021-01-26,12039,829391
MNG,2021-01-27,12703,842094
MNG,2021-01-28,15202,857296
MNG,2021-01-29,12885,870181
MNG,2021-01-30,14495,884676
MNG,2021-01-31,11202,895878
MNG,2021-02-01,5433,901311
MNG,2021-02-02,9415,910726
MNG,2021-02-03,15897,926623
MNG,2021-02-04,16960,943583
MNG,2021-02-05,14283,957866
MNG,2021-02-06,20853,978719
MNG,2021-02-07,14978,993697
MNG,2021-02-08,12252,1005949
MNG,2021-02-09,18871,1024820
MNG,2021-02-10,25245,1050065
MNG,2021-02-11,57833,1107898
MNG,2021-02-12,30468,1138366
MNG,2021-02-13,30287,1168653
MNG,2021-02-14,38450,1207103
MNG,2021-02-15,28851,1235954
MNG,2021-02-16,37530,1273484
MNG,2021-02-17,38409,1311893
MNG,2021-02-18,40217,1352110
MNG,2021-02-19,47110,1399220
MNG,2021-02-20,43667,1442887
MNG,2021-02-21,44018,1486905
MNG,2021-02-22,36903,1523808
MNG,2021-02-23,42920,1566728
MNG,2021-02-24,26058,1592786
MNG,2021-02-25,16777,1609563
MNG,2021-02-26,9927,1619490
MNG,2021-02-27,15155,1634645
MNG,2021-02-28,9958,1644603
MNG,2021-03-01,20554,1665157
MNG,2021-03-02,13108,1678265
MNG,2021-03-03,17529,1695794
MNG,2021-03-04,19507,1715301
MNG,2021-03-05,13206,1728507
MNG,2021-03-06,24803,1753310
MNG,2021-03-07,21626,1774936
MNG,2021-03-08,13269,1788205
MNG,2021-03-09,6465,1794670
MNG,2021-03-10,11170,1805840
MNG,2021-03-11,21585,1827425
MNG,2021-03-12,19341,1846766
MNG,2021-03-13,19318,1866084
MNG,2021-03-14,17894,1883978
MNG,2021-03-15,9410,1893388
MNG,2021-03-16,11185,1904573
MNG,2021-03-17,16800,1921373
MNG,2021-03-18,17044,1938417
MNG,2021-03-19,7438,1945855
MNG,2021-03-20,15293,1961148
MNG,2021-03-21,19569,1980717
MNG,2021-03-22,0,1980717
MNG,2021-03-23,0,1980717
MNG,2021-03-24,12605,1993322
MNG,2021-03-25,13456,2006778
MNG,2021-03-26,14936,2021714
MNG,2021-03-27,17000,2038714
MNG,2021-03-28,13057,2051771
MNG,2021-03-29,13614,2065385
MNG,2021-03-30,14218,2079603
MNG,2021-03-31,10652,2090255
MNG,2021-04-01,20489,2110744
MNG,2021-04-02,11876,2122620
MNG,2021-04-03,17537,2140157
MNG,2021-04-04,12235,2152392
MNG,2021-04-05,9804,2162196
MNG,2021-04-06,13424,2175620
MNG,2021-04-07,17644,2193264
